date,gs10,term_spread_10y_1y,bog_amom
1963-10-01,4.11,0.4700000000000002,4.632400365164946
1963-11-01,4.12,0.3799999999999999,17.01810343316175
1963-12-01,4.13,0.31999999999999984,27.491380980563875
1964-01-01,4.17,0.3799999999999999,-14.271878970214559
1964-02-01,4.15,0.37000000000000055,-14.443315621026908
1964-03-01,4.22,0.3099999999999996,6.940429435204543
1964-04-01,4.23,0.3200000000000003,6.900533664674735
1964-05-01,4.2,0.3600000000000003,4.527550628732535
1964-06-01,4.17,0.33999999999999986,14.095936746254578
1964-07-01,4.19,0.4700000000000002,11.493370177530116
1964-08-01,4.19,0.4500000000000002,0.0
1964-09-01,4.2,0.3600000000000003,11.384437993367502
1964-10-01,4.19,0.3300000000000005,6.63360509553641
1964-11-01,4.15,0.2400000000000002,13.591083389588277
1964-12-01,4.18,0.16000000000000014,20.761842158681088
1965-01-01,4.19,0.25000000000000044,-11.788838399642144
1965-02-01,4.21,0.17999999999999972,-11.905646066040276
1965-03-01,4.21,0.15000000000000036,4.331471531187914
1965-04-01,4.2,0.16000000000000014,8.80192824742856
1965-05-01,4.21,0.17999999999999972,2.1219376739256557
1965-06-01,4.21,0.21999999999999975,13.339610423612758
1965-07-01,4.2,0.2200000000000002,13.193139166017165
1965-08-01,4.25,0.17999999999999972,-4.033059263984152
1965-09-01,4.29,0.08999999999999986,8.566434825067738
1965-10-01,4.35,0.04999999999999982,10.73333459857615
1965-11-01,4.45,0.08000000000000007,10.638262361839402
1965-12-01,4.62,-0.09999999999999964,32.130446704016016
1966-01-01,4.61,-0.2699999999999996,-9.404531399608175
1966-02-01,4.83,-0.11000000000000032,-13.033956573281447
1966-03-01,4.87,-0.09999999999999964,2.025248397920776
1966-04-01,4.75,-0.15000000000000036,12.70485566318007
1966-05-01,4.78,-0.14999999999999947,2.0016023474662914
1966-06-01,4.81,-0.16000000000000014,10.362881963922677
1966-07-01,5.02,-0.15000000000000036,21.50794591634988
1966-08-01,5.22,-0.3200000000000003,-7.461433787722138
1966-09-01,5.18,-0.6400000000000006,14.496736402892484
1966-10-01,5.01,-0.5700000000000003,3.9146842532044035
1966-11-01,5.16,-0.3799999999999999,7.943027567687544
1966-12-01,4.84,-0.3600000000000003,25.410454963816242
1967-01-01,4.58,-0.16999999999999993,-7.225674017262252
1967-02-01,4.63,-0.08000000000000007,-9.009432110336334
1967-03-01,4.54,0.1900000000000004,-1.8793494004295863
1967-04-01,4.59,0.47999999999999954,1.9153454333474373
1967-05-01,4.85,0.6999999999999993,1.9122932722993369
1967-06-01,5.02,0.5399999999999991,11.966626474654852
1967-07-01,5.16,0.15000000000000036,16.075451772299807
1967-08-01,5.28,0.15000000000000036,-1.8362145467147095
1967-09-01,5.3,0.05999999999999961,9.678065244651624
1967-10-01,5.48,0.11000000000000032,13.672085090636198
1967-11-01,5.75,0.13999999999999968,11.48970556073663
1967-12-01,5.7,-0.009999999999999787,26.15270951860087
1968-01-01,5.53,0.10000000000000053,-1.7556241699701824
1968-02-01,5.56,0.14999999999999947,-8.511343005965466
1968-03-01,5.74,0.16000000000000014,5.490657045133052
1968-04-01,5.64,-0.07000000000000028,9.260121343348127
1968-05-01,5.87,-0.2699999999999996,1.7790494382432076
1968-06-01,5.72,-0.2600000000000007,15.044356691597361
1968-07-01,5.5,-0.15000000000000036,14.858376754165526
1968-08-01,5.42,-0.009999999999999787,3.498194040334024
1968-09-01,5.46,0.009999999999999787,1.7303107752041802
1968-10-01,5.58,0.009999999999999787,14.61002627815786
1968-11-01,5.7,-0.04999999999999982,16.36725122631244
1968-12-01,6.03,-0.16000000000000014,26.118458963402635
1969-01-01,6.04,-0.2999999999999998,-3.2342167381175124
1969-02-01,6.19,-0.21999999999999975,-13.849139957546274
1969-03-01,6.3,-0.040000000000000036,-3.2828760097122545
1969-04-01,6.17,-0.08999999999999986,10.501828246485335
1969-05-01,6.32,-0.09999999999999964,17.893517233377885
1969-06-01,6.57,-0.46999999999999975,1.6471836319797317
1969-07-01,6.72,-0.8799999999999999,3.3146206270373124
1969-08-01,6.69,-0.8499999999999996,1.6404285628896398
1969-09-01,7.16,-0.6600000000000001,0.0
1969-10-01,7.1,-0.54,10.204387376425084
1969-11-01,7.14,-0.75,21.16754801680878
1969-12-01,7.65,-0.5199999999999996,20.801713452041447
1970-01-01,7.79,-0.3099999999999996,-6.074035690157887
1970-02-01,7.24,-0.34999999999999964,-17.302232757529655
1970-03-01,7.07,0.10000000000000053,1.6074675741253763
1970-04-01,7.39,0.33000000000000007,17.153357900889212
1970-05-01,7.91,0.16000000000000014,4.821598945666183
1970-06-01,7.84,0.29000000000000004,4.802306807718759
1970-07-01,7.46,0.3600000000000003,18.58210479527498
1970-08-01,7.53,0.5499999999999998,3.1206886064388817
1970-09-01,7.39,0.6599999999999993,7.94828614460763
1970-10-01,7.33,0.9000000000000004,0.0
1970-11-01,6.84,1.33,12.903851048055849
1970-12-01,6.39,1.3899999999999997,25.145340033414953
1971-01-01,6.24,1.67,3.003533753797183
1971-02-01,6.11,2.22,-8.515366880556785
1971-03-01,5.7,2.0100000000000002,3.0186436501079994
1971-04-01,5.83,1.5300000000000002,12.550019803341916
1971-05-01,6.39,1.3499999999999996,12.420272928946474
1971-06-01,6.52,0.8799999999999999,7.529549482022646
1971-07-01,6.73,0.6900000000000004,20.528771886579623
1971-08-01,6.58,0.7800000000000002,-1.4159055446798852
1971-09-01,6.14,0.7299999999999995,4.365608581885128
1971-10-01,5.93,1.0199999999999996,4.349786410173873
1971-11-01,5.81,1.1399999999999997,11.941842988765949
1971-12-01,5.93,1.33,19.85145903770553
1972-01-01,5.95,1.67,5.672289525834651
1972-02-01,6.08,1.8100000000000005,-14.130289593621237
1972-03-01,6.07,1.4000000000000004,8.690441352589207
1972-04-01,6.19,1.2300000000000004,17.933538984024477
1972-05-01,6.13,1.4900000000000002,8.505748577826754
1972-06-01,6.11,1.1800000000000006,5.560608072179418
1972-07-01,6.11,1.1500000000000004,17.456311934522574
1972-08-01,6.21,1.2299999999999995,0.0
1972-09-01,6.55,1.0300000000000002,1.3400137206015517
1972-10-01,6.48,0.9600000000000009,17.186045304538176
1972-11-01,6.28,1.0100000000000007,-11.196802881439494
1972-12-01,6.36,0.8400000000000007,12.60855830054246
1973-01-01,6.46,0.5700000000000003,4.010618575397928
1973-02-01,6.64,0.4499999999999993,-16.85790267643663
1973-03-01,6.71,-0.13999999999999968,11.16485860180434
1973-04-01,6.67,-0.17999999999999972,21.64977682028917
1973-05-01,6.85,-0.040000000000000036,6.675412671401548
1973-06-01,6.9,-0.40999999999999925,8.013718858469643
1973-07-01,7.13,-1.2600000000000007,27.23881525643055
1973-08-01,7.4,-1.42,2.539548688209714
1973-09-01,7.09,-1.2200000000000006,5.127117242303414
1973-10-01,6.79,-0.6100000000000003,17.477453489221407
1973-11-01,6.73,-0.8399999999999999,10.302873299531235
1973-12-01,6.74,-0.5299999999999994,24.327361128715076
1974-01-01,6.99,-0.4299999999999997,3.656281208643186
1974-02-01,6.96,0.08000000000000007,-14.47771417284206
1974-03-01,7.21,-0.5499999999999998,6.225358939400083
1974-04-01,7.51,-1.1099999999999994,28.451557337207145
1974-05-01,7.58,-1.1999999999999993,13.780002988340168
1974-06-01,7.54,-1.13,9.748776918202884
1974-07-01,7.81,-0.9900000000000011,18.827107995383564
1974-08-01,8.04,-1.3200000000000003,-1.1358136446561917
1974-09-01,8.04,-0.8300000000000001,3.4829654128808007
1974-10-01,7.9,-0.15000000000000036,4.654858167865039
1974-11-01,7.68,0.019999999999999574,14.507152448881566
1974-12-01,7.43,0.1200000000000001,20.844096919526358
1975-01-01,7.5,0.6699999999999999,-9.503759723377382
